REPORTING_YEAR,FACILITY_NAME,GHGRP_ID,REPORTED_ADDRESS,lat,long,CITY_NAME,COUNTY_NAME,STATE,ZIP_CODE,PARENT_COMPANIES,ghg_quantity,SUBPARTS
2011,CERTAINTEED GYPSUM SEATTLE,1006572,5931 E MARGINAL WY S,47.548056,-122.336944,SEATTLE,KING COUNTY,WA,98134,Saint-Gobain Corporation (100%),32784,C
2011,Revelation Energy llc D18,1011528,2559 Jewell Valley Road,37.248291,-81.801588,Jewell Ridge,BUCHANAN COUNTY,VA,24622,SUNCOKE ENERGY (100%),32781,FF
2011,"RIM Operating, Inc. San Juan Basin Operations",1008273,5 Inverness Drive East,36.72365,-108.18465,Englewood,SAN JUAN,CO,80112,McElvain Energy Inc (100%),32760,W
2011,EKA CHEMICALS INC,1007767,4374 NASHVILLE FERRY ROAD EAST,33.423639,-88.395083,COLUMBUS,LOWNDES COUNTY,MS,39702,EKA CHEMICALS INC (100%),32750,C
2011,Woolworth Road Landfill,1002511,10580 Woolworth Road,32.353117,-93.915805,Keithville,CADDO,LA,71047,City of Shreveport (100%),32742,HH
2011,Southern Indiana Gas & Electric Company,1004112,One Vectren Square,38.005965,-87.549475,Evansville,VANDERBURGH,IN,47711,VECTREN CORP (100%),32726,"NN,W"
2011,Ingredion Inc.,1003513,1001 BEDFORD AVENUE,39.125992,-94.57328,KANSAS CITY,CLAY,MO,64116,"CORN PRODUCTS INTERNATIONAL, INC (100%)",32716,C
2011,ROLLS-ROYCE CORPORATION  PLANT 5 & 8,1002607,2355 S TIBBS AVE.,39.7359,-86.2118,INDIANAPOLIS,MARION,IN,46241,"Rolls-Royce North America Holdings, Inc. (100%)",32692,C
2011,NORTHWEST TENNESSEE LANDFILL,1007062,518 BEECH CHAPEL ROAD,36.402929,-89.153684,UNION CITY,OBION,TN,38261,"Republic Services, Inc. (100%)",32686,"C,HH"
2011,ERIE COUNTY SANITARY LANDFILL,1006103,10102 HOOVER RD,41.344025,-82.603452,MILAN,ERIE,OH,44846,Erie County Board of Commissioners (100%),32682,HH
2011,Bennington Compressor Station,1008160,1213 Pipeline Rd.,33.98277,-96.0041,Bennington,BRYAN,OK,74723,ENOGEX HOLDINGS LLC (100%),32681,"C,W"
2011,"TYSON FRESH MEATS, INC. - WATERLOO",1001912,501 NORTH ELK RUN ROAD,42.509748,-92.26207,WATERLOO,BLACK HAWK,IA,50703,"TYSON FOODS, INC (100%)",32656,C
2011,Columbia Gas Transmission LLC CLEVELAND 6C4330,1004032,66 Odell Road,38.750653,-80.362575,KANAWHA HEAD,UPSHUR,WV,26228,NISOURCE INC (100%),32652,"C,W"
2011,Mammoth #2 Gas Slope Mine,1010315,5493 Kelley's Creek Road,38.239745,-81.397591,Mammoth,KANAWHA COUNTY,WV,25132,ALPHA NATURAL RESOURCES LLC (100%),32650,FF
2011,Mesquite III Compressor Station,1009524,,30.458039,-102.791567,Ft. Stockton,PECOS,TX,79735,"SANDRIDGE ENERGY, INC (100%)",32616,C
2011,SNYDER GAS PLANT,1002680,718 NORTH FM 1611,32.747699,-100.923444,SNYDER,SCURRY,TX,79549,Kinder Morgan (100%),32610,"C,W"
2011,ROSEBURG FOREST PRODUCTS - LOUISIANA PARTICLEBOARD,1002130,486 DURAFLAKE RD,32.528018,-92.837766,SIMSBORO,LINCOLN,LA,71275,Roseburg Forest Products (100%),32609,C
2011,"Superior Industries International Arkansas, LLC",1001879,1901 Borick Drive,36.032547,-94.132857,Fayetteville,WASHINGTON COUNTY,AR,72701,SUPERIOR INDUSTRIES INTERNATIONAL INC (100%),32604,C
2011,Garden Banks 72,1011728,,27.8892,-92.5539,Offshore,,LA,0,"Enterprise Field Services, LLC (50%); FREEPORT MCMORAN COPPER & GOLD (50%)",32595,"C,W"
2011,CAVE CREEK MSW LANDFILL,1003466,3955 E CAREFREE HWY,33.799979,-111.992472,CAVE CREEK,MARICOPA,AZ,85331,Maricopa County   (100%),32575,HH
2011,International Paper - Chunchula Landfill,1010266,,30.885739,-88.195522,Chunchula,MOBILE,AL,36521,INTERNATIONAL PAPER CO (100%),32521,TT
2011,ROCKTENN CONVERTING CO - Cincinnati MILL,1002016,3347 Madison Raod,39.15699,-84.42381,Cincinnati,HAMILTON COUNTY,OH,45209,ROCK-TENN CO (100%),32520,C
2011,Cavendish Farms,1006865,5855 3rd St SE,46.908056,-98.623611,Jamestown,STUTSMAN,ND,58401,CAVENDISH AMERICA INC (100%),32513,C
2011,BRADLEY COMPRESSOR STATION,1002354,,34.8242,-97.6622,LINDSAY,GARVIN,OK,73052,CONOCO PHILLIPS  (50%); SPECTRA ENERGY CORP (50%),32507,C
2011,VCU EAST PLANT,1004990,1040 OLIVER HILL WAY,37.54257,-77.42427,RICHMOND,RICHMOND CITY,VA,23298,VIRGINIA COMMONWEALTH UNIVERSITY (100%),32503,C
2011,WASTE MANAGEMENT GREATER WENATCHEE LANDF,1007818,191 E WEBB RD,47.403681,-120.1657,EAST WENATCHEE,DOUGLAS,WA,98802,"Waste Management, Inc. (100%)",32500,HH
2011,CAPE MAY COUNTY MUA SECURE LANDFILL,1004200,2050 ROUTE 610,39.2294,-74.7749,WOODBINE,CAPE MAY COUNTY,NJ,8270,Cape May County Municipal Utilities Authority (100%),32498,"C,HH"
2011,GRANGER Grand River Avenue Landfill,1002720,8550 W GRAND RIVER AVE,42.791391,-84.69001,GRAND LEDGE,EATON,MI,48837,"GRANGER ASSOCIATES, Inc. (85%); Granger Electric Company (15%)",32489,"C,HH"
2011,"Gunnison Spar, Garden Banks 668 Platform",1001778,,27.3038,-92.4617,Offshore,,TX,0,ANADARKO PETROLEUM CORP (100%),32488,"C,W"
2011,OHIO VALLEY ALUMINUM CO INC,1006535,1100 BROOKS INDL. RD.,38.20904,-85.25669,SHELBYVILLE,SHELBY COUNTY,KY,40065,OHIO VALLEY ALUMINUM CORP (100%),32482,C
2011,Lamb Weston Inc.,1000614,2013 SAINT STREET,46.309448,-119.29756,RICHLAND,BENTON COUNTY,WA,99352,CONAGRA FOODS INC (100%),32477,C
2011,MOHAWK VALLEY SANITARY LANDFILL,1007652,,43.072769,-75.130331,FRANKFORT,HERKIMER,NY,13340,"Waste Management, Inc. (100%)",32475,HH
2011,CHARLOTTE PIPE & FOUNDRY CO,1004911,1335 S. CLARKSON ST.,35.224323,-80.861806,CHARLOTTE,MECKLENBURG COUNTY,NC,28208,Charlotte Pipe and Foundry Co. (100%),32462,C
2011,Naval Submarine Base New London,1002311,,41.398517,-72.087231,Groton,NEW LONDON COUNTY,CT,6349,,32398,C
2011,Gateway Mine,1001683,13101 11 Zeigler Road,38.155721,-89.618035,Coulterville,RANDOLPH COUNTY,IL,62237,Peabody Energy Corporation (100%),32369,FF
2011,MICHELIN NORTH AMERICA ARDMORE PLANT,1004503,1101 Michelin RD.,34.176274,-97.169067,ARDMORE,CARTER,OK,73401,"MICHELIN NORTH AMERICA, INC (100%)",32335,C
2011,STONEPEAK CERAMICS INC,1006840,238 PORCELAIN TILE DR,35.99979,-85.05327,CROSSVILLE,CUMBERLAND COUNTY,TN,38555,GRANITI FIANDRE SPA (100%),32313,C
2011,"Southern Hens, Inc.",1009838,329 Moselle Seminary Rd,31.524558,-89.307233,Moselle,JONES COUNTY,MS,39429,"Southern Hens, Inc. (100%)",32296,"C,II"
2011,CHEMOURS MEMPHIS PLANT,1002709,2571 FITE ROAD,35.27213,-89.97894,MEMPHIS,SHELBY COUNTY,TN,38127,E I DU PONT DE NEMOURS & CO (100%),32285,C
2011,Tippett Gas Plant,1007779,,31.037615,-102.222303,McCamey,CROCKETT,TX,76943,Southern Union Gas Services (100%),32282,"C,W"
2011,HILLMAN POWER COMPANY,1006194,750 PROGRESS ST,45.0688,-83.893158,HILLMAN,MONTMORENCY,MI,49746,Fortistar Biomass Group (100%),32275,C
2011,Glen Burnie Landfill,1002004,100 Dover Road,39.18666,-76.60932,Glen Burnie,ANNE ARUNDEL COUNTY,MD,21060,"Anne Arundel County, Maryland (Dept. of Public Works - Waste Management Services (100%)",32265,HH
2011,MPM SILICONES LLC,1003940,10851 ENERGY HIGHWAY,39.47875,-81.0998,FRIENDLY,TYLER COUNTY,WV,26146,MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC (100%),32248,C
2011,White Pigeon Compressor Station,1008055,68536 A Road,41.8025,-85.5874,White Pigeon,SAINT JOSEPH,MI,49099,CMS ENERGY CORP (100%),32248,"C,W"
2011,"Bridge Energy, LLC - Brea Stearns Facility",1003056,2000 Tonner Canyon Road,33.93819,-117.87653,Brea,ORANGE,CA,92821,"Linn Energy, LLC  (100%)",32244,"C,NN,W"
2011,Chevron MCA 530 Wind River Basin,1009053,6001 Bollinger Canyon Road,37.795963,-122.022317,San Ramon,CONTRA COSTA,CA,94583,CHEVRON CORP (100%),32220,W
2011,NESTLE PURINA PET CARE CO - GOLDEN PRODUCTS DIVISI,1006741,931 DUNLUCE RD,37.717226,-77.115462,KING WILLIAM,KING WILLIAM,VA,23086,Nestle Purina PetCare Company (100%),32194,C
2011,Texas Gas Transmission - Haughton Station,1009429,6172 Highway 157 South,32.47262,-93.50815,Haughton,BOSSIER,LA,71037,LOEWS CORP (100%),32187,"C,W"
2011,Sumpter Plant,1000222,8509 RAWSONVILLE ROAD,42.167,-83.5318,BELLEVILLE,Wayne,MI,48111,WOLVERINE POWER SUPPLY COOPERATIVE INC (100%),32179,"C,D"
2011,Rosewood 540 Denver Basin,1009488,"2101 Cedar Springs Road, Suite 1500",32.7936,-96.80514,Dallas,DALLAS COUNTY,TX,75201,"ROSEWOOD RESOURCES, INC (100%)",32162,W
2011,MORRISON COUNTY LANDFILL,1004060,COUNTY ROAD 35,45.932583,-94.42844,LITTLE FALLS,MORRISON,MN,56345,Morrison County (100%),32119,HH
2011,XTO - Morton Station,1005406,,31.4886,-96.2929,Teague,FREESTONE COUNTY,TX,75860,"XTO ENERGY, INC (100%)",32109,C
2011,IOI LODERS CROKLAAN,1004708,24708 W. DURKEE RD.,41.408978,-88.210161,CHANNAHON,WILL,IL,60410,"Loders Croklaan USA,LLC (100%)",32107,C
2011,L'Anse Warden Electric Company LLC,1011214,157 S. Main Street,46.756876,-88.455897,L'Anse,BARAGA COUNTY,MI,49946,TRAXYS NORTH AMERICA (100%),32102,C
2011,General Motors Components Holdings LLC,1010579,2100 E. Lincoln Road,40.45534,-86.10347,Kokomo,HOWARD COUNTY,IN,46902,GENERAL MOTORS LLC (100%),32088,"C,I"
2011,WYETH PHARMACEUTICALS,1003040,64 MAPLE STREET,44.989024,-73.371118,ROUSES POINT,CLINTON COUNTY,NY,12979,Pfizer Inc. (100%),32087,C
2011,New Quitman CPF-1,1003927,150 Buffalo Road,35.348293,-92.209879,Quitman,CLEBURNE,AR,72131,SOUTHWESTERN ENERGY CO (100%),32060,C
2011,"Redbud E&P, Inc - 345 Arkoma basin",1008220,1600 Stubner Airline Suite 300,30.031428,-95.530234,Spring,HARRIS COUNTY,TX,77379,Williams Production (100%),32043,W
2011,Bucknell University,1010646,1 Dent Drive,40.966389,-76.951389,Lewisburg,UNION,PA,17837,Bucknell University (100%),32042,C
2011,Joint Base Charleston - Weapons,1000878,"210 W Stewart Ave, Bldg 721",32.90708,-80.05095,Joint Base Charleston,CHARLESTON COUNTY,SC,29404,,32033,C
2011,ECO SERVICES DOMINGUEZ,1007539,20720 SOUTH WILMINGTON AVENUE,33.843333,-118.232844,CARSON,LOS ANGELES COUNTY,CA,90810,Rhodia Inc. (100%),32029,C
2011,BARTON COUNTY SANITARY LANDFILL,1002401,350 NE 30 ROAD,38.4082,-98.7054,GREAT BEND,BARTON,KS,67530,Barton County (100%),32022,"C,HH"
2011,DICKINSON LANDFILL INC,1007690,2575 190TH STREET,43.371407,-95.076991,SPIRIT LAKE,DICKINSON,IA,51360,"Waste Management, Inc. (100%)",32022,"C,HH"
2011,DUNN PAPER INC.,1005704,218 RIVERVIEW STREET,43.00475,-82.42318,PORT HURON,ST. CLAIR COUNTY,MI,48060,DUNN PAPER INC (100%),32021,C
2011,Northern Border Pipeline Glasgow CS#1,1004784,150 Compressor Station Road,48.175923,-106.59291,Glasgow,VALLEY COUNTY,MT,59230,NORTHERN BORDER PIPELINE CO (100%),32020,"C,W"
2011,Baton Rouge Gas Plant,1002670,1601 SAFE ENERGY DRIVE,30.49356,-91.2229,PORT ALLEN,WEST BATON ROUGE,LA,70767,ExxonMobil Corporation (100%),32019,"C,W"
2011,UNION ELEC HARMON CREEK PLT,1000399,31 UNION ELECTRIC STEEL ROAD ROUTE 18 NORTH,40.411247,-80.408185,BURGETTSTOWN,WASHINGTON COUNTY,PA,15021,AMPCO-PITTSBURGH CORP (100%),32011,"C,Q"
2011,BROWARD COUNTY INTERIM CONTINGENCY LANDFILL,1003543,7101 SW 205 AVENUE,26.03089,-80.42299,FORT LAUDERDALE,BROWARD COUNTY,FL,33332,Broward County Solid Waste and Recycling Services - Solid Waste Operations Division (100%),32010,HH
2011,CANADIAN VALLEY LANDFILL,1003621,48210 E INDEPENDENCE,35.347587,-96.803468,SHAWNEE,POTTAWATOMIE COUNTY,OK,74801,"Republic Services, Inc. (100%)",31998,HH
2011,HICKORY HILL LANDFILL/RECYCLING,1006090,2621 LOWCOUNTRY DR,32.387092,-80.90801,RIDGELAND,JASPER,SC,29936,"Waste Management, Inc. (100%)",31990,"C,HH"
2011,"EPNG Station 6786 Seligman, AZ",1001976,,35.2894,-112.755,Seligman,COCONINO COUNTY,AZ,86004,EL PASO CORP (100%),31972,"C,W"
2011,"Seneca Landfill, Incorporated",1002035,421 Hartmann Road,40.807061,-80.080673,Evans City,BUTLER,PA,16033,Vogel Holding INC (100%),31967,"C,HH"
2011,Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,5466 Gulf Beach Hwy,29.765,-93.637778,Cameron,CAMERON,LA,70631,Targa Resources Corporation (100%),31941,"C,W"
2011,TARGA CHESTER GAS PROCESSING PLANT,1008083,,36.2467,-98.9803,Chester,Woodward,OK,73838,"ATLAS PIPELINE PARTNERS, LP (100%)",31917,"C,W"
2011,TEAGUE GAS PLANT,1007490,180 Freestone CR 712,31.591669,-96.22139,TEAGUE,FREESTONE,TX,75860,"Enbridge Energy Partners, L.P. (100%)",31913,"C,W"
2011,"TALCO Midstream Assets, LTD. - Holly Common Point #5 Facility",1008594,12377 Merit Dr. STE 300A,32.91593,-96.77249,Dallas,DALLAS COUNTY,TX,75251,"TALCO MIDSTREAM ASSETS, LTD (100%)",31912,"C,W"
2011,JIM BEAM BRANDS COMPANY,1004529,526 HAPPY HOLLOW ROAD,37.92905,-85.652687,CLERMONT,BULLITT,KY,40110,Beam Inc.  (100%),31892,C
2011,TRANSCO STATION 54,1007048,3149 LOUISIANA HWY 10,30.671703,-92.125385,WASHINGTON,SAINT LANDRY,LA,70589,"The Williams Companies, Inc. (100%)",31888,"C,W"
2011,"Moon Hines Tigrett Operating Company, LLC",1010197,599 Northpark Drive,32.40353,-90.1127,Ridgeland,MADISON,MS,39157,"Moon Hines Tigrett Operating Company, LLC (100%)",31887,W
2011,Diageo USVI,1010700,#1 Estate Annaberg and Shannon Grove,17.714908,-64.776133,Kingshill,ST. CROIX ISLAND,VI,850,Diageo USVI (100%),31881,"C,II"
2011,MP 252 A/B,1002675,,29.360893,-87.885833,Offshore,,AL,0,"W&T Offshore, Inc. (100%)",31863,"C,W"
2011,USA VALLEY FAC INC/VALLEY LDFL,1007692,6015 PLEASANT VALLEY RD,40.385174,-79.67939,IRWIN,WESTMORELAND,PA,15642,"Waste Management, Inc. (100%)",31849,"C,HH"
2011,Procter & Gamble Paper Products,1009528,5000 Iowa String Rd.,41.597794,-112.172856,Bear River City,BOX ELDER,UT,84301,PROCTER & GAMBLE (100%),31839,C
2011,"Portales Dairy Products, LLC",1000328,1820 S. INDUSTRIAL DR.,34.170552,-103.36991,PORTALES,ROOSEVELT,NM,88130,"Dairy Farmers of America, Inc. (50%); Key Ingredients, Inc. (50%)",31812,C
2011,OTTAWA COUNTY LANDFILL,1004484,530 NORTH CAMP ROAD,41.524265,-83.020356,PORT CLINTON,OTTAWA,OH,43452,"Republic Services, Inc. (100%)",31805,"C,HH"
2011,CEDAR RIDGE RECYCLING & DISPOSAL FACIL,1007838,11633 SAUNDERS RD,45.2474,-85.209434,EAST JORDAN,CHARLEVOIX,MI,49727,"Waste Management, Inc. (100%)",31800,HH
2011,"TYSON FARMS, INC. - Union City TN",1005383,2800 E. TYSON DR.,36.419221,-89.005841,UNION CITY,OBION COUNTY,TN,38261,"TYSON FOODS, INC (100%)",31773,"C,II"
2011,LUBRIZOL CORPORATION,1000618,155 FREEDOM ROAD,41.720278,-81.273611,PAINESVILLE,LAKE,OH,44077,BERKSHIRE HATHAWAY (100%),31770,C
2011,MASSPORT LOGAN AIRPORT,1006452,ONE HARBORSIDE DRIVE,42.36812,-71.00941,EAST BOSTON,SUFFOLK,MA,2128,MASSACHUSETTS PORT AUTHORITY (100%),31770,C
2011,Malteurop North America Inc,1000440,3830 W Grant St,43.00472,-87.96155,Milwaukee,MILWAUKEE COUNTY,WI,53215,Malteurop North America Inc. (100%),31768,C
2011,Laredo Petroleum Basin 430,1009056,"15 W. Sixth Street, Suite 1800",36.1433174,-95.9911897,Tulsa,,OK,74119,Laredo Petroleum (100%),31766,W
2011,US Steel - Fairless Hills Plant,1006391,,40.1647,-74.7468,Fairless Hills,BUCKS COUNTY,PA,19030,United States Steel Corporation (100%),31762,C
2011,"CALUMET KARNS CITY REFINING, LLC.",1005363,138 PETROLIA STREET,40.996111,-79.724167,KARNS CITY,BUTLER,PA,16041,Calumet Specialty Products Partners (100%),31753,C
2011,Ameren Missouri Electric,1010812,1901 Chouteau Avenue,38.620785,-90.211635,St. Louis,SAINT LOUIS CITY,MO,63103,AMEREN CORP (100%),31703,DD
2011,"Alaska Village Electric Cooperative, Inc.",1010937,4831 Eagle Street,61.17697,-149.87559,Anchorage,ANCHORAGE MUNICIPALITY,AK,99503,Bethel Utilities Corporation (100%),31689,C
2011,River Valley Animal Foods - Texarkana,1005746,5465 Miller County Road 64,33.530389,-93.802694,TEXARKANA,MILLER COUNTY,AR,71854,"TYSON POULTRY, INC (100%)",31685,C
2011,GREDE LLC - IRON MOUNTAIN,1007223,801 S. CARPENTER AVE.,45.799405,-88.070937,KINGSFORD,DICKINSON COUNTY,MI,49802,GREDE HOLDINGS LLC (100%),31673,C
2011,Rayonier Performance Fibers LLC - Yulee Landfill,1010287,95739 Amelia Concourse,30.621725,-81.547518,Yulee,NASSAU COUNTY,FL,32097,RAYONIER INC (100%),31656,TT
2011,WD 90 A B E (Complex ID # 20114),1009796,,29.93836154,-89.66049595,Offshore,ST. BERNARD PARISH,LA,0,APACHE CORP (100%),31650,"C,W"
2011,"CIG Station 5560 Kit Carson, CO",1001994,3073 US HIGHWAY 287,38.413345,-102.759485,EADS,KIOWA,CO,81036,EL PASO CORP (100%),31621,"C,W"
2011,GERBER PRODUCTS CO,1003206,405 STATE ST.,43.46971,-85.9554,FREMONT,NEWAYGO COUNTY,MI,49413,Nestle USA (100%),31619,C
2011,FLORIDA PUBLIC UTILITIES,1006381,"1641 Worthington Road, Suite 220",26.71,-80.053611,West Palm Beach,PALM BEACH,FL,33409,CHESAPEAKE UTILITIES CORP (100%),31616,"NN,W"
2011,BUENA VISTA DRIVE SANITARY LANDFILL,1006221,150 ROUNTREE LANE,36.91657,-121.81525,WATSONVILLE,SANTA CRUZ COUNTY,CA,95076,"County of Santa Cruz, Departrment of Public Works (100%)",31615,HH
2011,KERN RIVER GAS TRANSMISSION COMPANY: MILFORD COMPRESSOR STATION,1006156,800 EAST 7900 SOUTH,38.214136,-112.923562,MINERSVILLE,BEAVER COUNTY,UT,84012,MID-AMERICAN ENERGY HOLDINGS CO (100%),31589,"C,W"
2011,Potter,1000665,150 POTTER ROAD,42.235,-70.9672,BRAINTREE,Norfolk,MA,2184,BRAINTREE ELECTRIC LIGHT DEPARTMENT (100%),31559,"C,D"
2011,Silver Eagle Refining-Woods Cross,1006448,2355 SOUTH 1100 WEST,40.866389,-111.911389,WOODS CROSS,DAVIS,UT,84087,"THE INTERNATIONAL GROUP, INC (100%)",31550,"C,MM,Y"
2011,HEXCEL CORP,1003383,6700 W 5400 S,40.653604,-112.054074,SALT LAKE CITY,SALT LAKE,UT,84118,HEXCEL CORP (100%),31536,C
2011,"W&T Offshore, Inc. - Basin 430 (Permian Basin)",1010633,"Nine Greenway Plaza, Suite 300",29.733423,-95.432579,Houston,HARRIS COUNTY,TX,77046,"W&T Offshore, Inc. (100%)",31535,W
2011,"CIG Station 5610 Greasewood, CO",1008151,5200 County Road 3,39.854648,-108.105434,Rifle,GARFIELD,CO,81650,EL PASO CORP (100%),31520,"C,W"
2011,Unit Petroleum 285 Permian Basin,1009339,7130 S Lewis Ave Suite 1000,36.05967,-95.95785,Tulsa,TULSA,OK,74136,UNIT CORP (100%),31520,W
2011,Cumberland River Coal Company,1010249,Route 603 Dunbar Road,37.0181,-82.7603,Appalachia,WISE,VA,24216,Arch Coal Inc. (100%),31517,FF
2011,TGP Station 224 Clymer,1009204,9766 Ravlin Hill Rd,42.0516,-79.6373,Clymer,CHAUTAUQUA,NY,14724,EL PASO CORP (100%),31515,"C,W"
2011,RIO RANCHO MUNICPAL LANDFILL,1007769,1132 33RD STREET,35.276515,-106.67104,RIO RANCHO,SANDOVAL,NM,87124,"Waste Management, Inc. (100%)",31500,HH
2011,Sunny Hill Compressor Station,1007924,271 Bostic Rd.,35.302818,-91.819181,Searcy,WHITE,AR,72143,BHP Billiton Petroleum Holdings LLC (100%),31498,C
2011,TARGA ATOKA GAS PROCESSING PLANT,1004498,,34.390639,-96.232756,Atoka,ATOKA,OK,74525,"CARDINAL MIDSTREAM, LLC (60%); MARKWEST ENERGY PARTNERS, LP (40%)",31498,"C,W"
2011,SABIC INNOVATIVE PLASTICS US LLC,1003275,9226 DuPont Road,39.260167,-81.678893,WASHINGTON,WOOD,WV,26181,SABIC Innovative Plastics Holding US LP   (100%),31496,"C,TT"
2011,Oklahoma Gas & Electric Co.,1007416,321 N Harvey Mailcode WN50,35.471181,-97.516602,Oklahoma City,OKLAHOMA COUNTY,OK,73102,OGE ENERGY CORP (100%),31494,DD
2011,Olam West Coast Inc,1005517,1350 PACHECO PASS HWY,37.0032,-121.53963,GILROY,SANTA CLARA COUNTY,CA,95020,"Olam Americas, Inc. (100%)",31494,C
2011,COOPER TIRE COMPANY,1002997,3500 WASHINGTON RD.,33.423167,-94.003778,TEXARKANA,MILLER COUNTY,AR,71854,Cooper Tire & Rubber Company (100%),31472,C
2011,"Fujifilm Manufacturing U.S.A., Inc.",1005342,211 Puckett Ferry Road,34.24001,-82.0654,Greenwood,GREENWOOD COUNTY,SC,29649,FUJIFILM HOLDINGS AMERICA CORP (100%),31437,C
2011,SOUTHWEST IOWA RENEWABLE ENERGY,1001865,10868 189TH ST,41.16747,-95.82403,COUNCIL BLUFFS,POTTAWATTAMIE COUNTY,IA,51503,SOUTHWEST IOWA RENEWABLE ENERGY (100%),31427,C
2011,CENTRAL ENERGY FACILITY,1004915,1720 S EAST CAMPUS DRIVE,43.58581,-84.7712,MOUNT PLEASANT,ISABELLA,MI,48859,CENTRAL MICHIGAN UNIVERSITY (100%),31421,C
2011,BASF Corporation,1005378,205 South James Street,39.71161,-75.60906,Newport,NEW CASTLE COUNTY,DE,19804,BASF Corporation (100%),31419,C
2011,MIDDLE TENNESSEE STATE UNIVERSITY,1004834,1301 EAST MAIN STREET,35.84342,-86.37075,MURFREESBORO,RUTHERFORD COUNTY,TN,37132,Tennessee Board of Regents (100%),31406,C
2011,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",1006904,100 BUSCH DR.,34.25768,-84.78162,CARTERSVILLE,BARTOW,GA,30120,ANHEUSER-BUSCH INBEV (100%),31384,C
2011,JOHN DEERE DUBUQUE WORKS,1001902,18600 SOUTH JOHN DEERE ROAD,42.565347,-90.68886,DUBUQUE,DUBUQUE,IA,52001,DEERE & CO (100%),31363,C
2011,"Compass Production Partners, LP - Permian Basin #430",1008959,"204 N Robinson, Suite 1300",35.4711808,-97.516602,Oklahoma City,Oklahoma,OK,73102,"EXCO RESOURCES, INC. (100%)",31355,W
2011,STATE CORR INSTITUTION CAMP HILL,1005455,2500 LISBURN ROAD,40.220833,-76.927222,CAMP HILL,CUMBERLAND COUNTY,PA,17001,PENNSYLVANIA STATE DEPARTMENT OF CORRECTIONS (100%),31342,C
2011,PRAIRIE LEA CMP STN,1005883,135 MERIDAN LANE,29.731326,-97.754233,PRAIRIE LEA,CALDWELL,TX,78661,"ENERGY TRANSFER PARTNERS, LP (100%)",31338,"C,W"
2011,CLEWISTON SUGAR HOUSE,1006008,1731 SOUTH WC OWEN AVENUE,26.73547,-80.93593,CLEWISTON,HENDRY COUNTY,FL,33440,UNITED STATES SUGAR CORP (100%),31332,C
2011,BRISTOL HILL SANITARY LANDFILL,1004494,3125 State Route 3,43.3476,-76.3397,FULTON,OSWEGO,NY,13069,Oswego County (100%),31321,"C,HH"
2011,LANDCOMP LANDFILL,1002090,2840  E. 13TH RD.,41.344022,-88.913,OTTAWA,LA SALLE,IL,61350,"Republic Services, Inc. (100%)",31310,"C,HH"
2011,ORANGE COUNTY LANDFILL,1007397,"11530 PORTOR ROAD, RTE 635",38.245727,-78.033871,ORANGE,ORANGE,VA,22960,County of Orange (100%),31254,HH
2011,Cogar Compressor Station,1008724,,35.36272,-98.16746,Cogar,CADDO,OK,73009,ENOGEX HOLDINGS LLC (100%),31235,"C,W"
2011,GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,1002991,13441 BAY AREA BOULEVARD,29.6469,-95.0479,PASADENA,HARRIS,TX,77507,GOODYEAR TIRE & RUBBER CO (100%),31222,C
2011,SPARTAN STEEL COATING,1005418,3300 WOLVERINE DRIVE,41.95772,-83.35317,MONROE,MONROE COUNTY,MI,48162,"Worthington Industries (52%); SEVERSTAL NORTH AMERICA, INC (48%)",31218,C
2011,Middle Tennessee Natural Gas Utility District,1004919,1030 West Broad Street,35.965524,-85.849081,Smithville,DEKALB,TN,37166,Middle Tennessee Natural Gas Utility District (100%),31217,"NN,W"
2011,Zuni,1001464,1335 ZUNI ST,39.7369,-105.0169,DENVER,Denver,CO,80204,XCEL ENERGY INC (100%),31193,D
2011,Hartman Ranch Compressor Station,1009841,,28.284414,-98.292636,George West,LIVE OAK,TX,78022,"Enterprise Products Operating, LLC (100%)",31192,"C,W"
2011,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,1002735,29 Vacuum Complex Lane,32.975336,-103.451177,Lovington,LEA,NM,88260,"MARATHON PETROLEUM CO LP (5%); CONOCO PHILLIPS (46%); XTO ENERGY, INC (38%); BP AMERICA INC (11%)",31108,C
2011,University of Kansas,1005561,2330 Crowell Drive,38.948304,-95.263013,Lawrence,DOUGLAS COUNTY,KS,66047,THE STATE OF KANSAS (100%),31105,C
2011,SOUTHWIRE COMPANY,1003338,1 SOUTHWIRE DRIVE,33.56444,-85.07,CARROLLTON,CARROLL,GA,30119,SOUTHWIRE CO (100%),31100,C
2011,Thermo Greeley,1005902,846 North 6th Avenue,40.44131,-104.68716,Greeley,WELD COUNTY,CO,80631,STARK THERMO LLC (100%),31095,C
2011,Perkins,1004473,2417 North Marine Drive,35.946388,-97.071357,Stillwater,PAYNE,OK,74075,"Republic Services, Inc. (100%)",31086,HH
2011,DAL TILE INTERNATIONAL,1002961,12001 RAILROAD DRIVE,31.957737,-106.351547,EL PASO,EL PASO,TX,79934,"MOHAWK INDUSTRIES, INC (100%)",31065,C
